station_id,station_name,year,date,pm25_ugm3,pm10_ugm3,air_temp_c,rh_pct,wind_speed_ms,wind_dir_deg,source_file
najafgarh,Najafgarh,2022,2022-06-18,33.86,68.14,28.81,61.42,1.38,129.44,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-19,34.12,62.2,26.85,67.9,0.86,242.91,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-20,51.58,99.91,28.59,61.43,0.78,236.21,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-21,35.2,106.3,29.45,61.49,1.23,184.71,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-22,34.61,117.93,30.96,56.84,1.36,121.94,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-23,75.01,220.49,30.99,53.9,0.46,123.58,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-24,85.6,256.0,31.65,47.14,0.4,130.85,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-25,65.4,231.18,33.49,43.9,0.57,174.47,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-26,52.08,159.86,34.73,49.71,1.06,192.96,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-27,50.75,120.5,35.85,49.55,1.01,199.81,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-28,69.68,156.3,36.47,52.13,0.76,194.29,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-29,51.95,205.67,35.17,54.0,0.92,201.13,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-06-30,20.57,32.32,25.47,88.19,0.45,171.77,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-01,31.24,43.18,27.51,82.91,0.45,183.07,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-02,36.72,69.06,30.31,74.46,0.67,195.21,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-03,27.44,54.31,30.54,73.75,0.69,226.34,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-04,60.86,98.03,32.6,69.47,0.61,156.07,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-05,67.37,120.34,33.44,67.64,0.67,189.88,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-06,37.85,101.62,34.26,61.05,1.18,142.82,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-07,28.15,86.76,34.62,54.87,0.98,187.98,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-08,22.57,81.92,34.62,52.45,0.83,193.58,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-09,26.75,95.53,31.97,59.52,1.07,187.38,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-10,14.38,43.07,30.17,67.87,0.57,151.21,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-11,31.47,61.42,30.22,75.66,0.42,150.87,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-12,30.86,69.62,29.43,79.99,0.63,115.43,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-13,26.21,75.41,31.29,73.52,0.61,156.95,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-14,16.44,56.5,30.82,70.02,0.77,141.95,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-15,17.04,60.12,32.73,63.61,1.15,160.57,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-16,19.06,44.04,29.2,73.96,0.83,187.52,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-17,23.78,48.19,30.09,72.38,0.78,147.56,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-18,44.88,80.94,32.73,66.75,0.5,131.37,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-19,35.37,78.81,32.68,67.32,0.58,188.3,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-20,25.14,42.74,29.0,78.91,0.43,252.58,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-21,18.55,38.11,28.85,74.44,0.34,202.89,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-22,62.37,93.3,28.65,77.95,0.45,166.66,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-23,27.37,44.52,29.25,77.75,0.93,194.56,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-24,23.16,38.03,29.46,76.14,0.95,182.53,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-25,25.04,40.59,29.72,74.45,0.98,184.39,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-26,22.1,36.9,28.27,80.21,0.93,195.43,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-27,27.04,47.14,29.54,74.32,0.73,216.32,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-28,16.33,24.75,28.51,77.31,0.36,261.87,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-29,15.02,24.61,28.05,80.77,0.34,260.66,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-30,14.23,33.36,28.21,80.32,0.29,241.27,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-07-31,13.99,37.96,29.31,74.63,0.33,202.06,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-01,16.16,35.6,29.74,73.34,0.22,273.55,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-02,22.91,44.53,30.96,71.65,0.22,220.18,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-03,37.35,76.73,30.94,71.83,0.44,232.53,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-04,47.35,74.92,28.23,80.53,0.53,187.31,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-05,35.27,48.8,28.02,82.85,0.53,181.29,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-06,49.82,70.1,29.69,78.24,0.41,208.78,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-07,47.61,71.45,27.38,84.63,0.41,201.13,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-08,41.38,71.38,30.21,73.48,0.38,171.41,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-09,39.33,82.25,31.76,70.42,0.69,157.02,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-10,20.05,61.12,32.04,66.63,0.74,172.11,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-11,10.0,43.83,29.34,69.92,1.11,155.84,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-12,12.97,48.03,31.38,64.67,1.11,164.69,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-13,19.39,43.18,30.41,70.3,0.83,221.77,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-14,15.66,32.39,29.07,76.14,0.33,177.37,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-15,12.9,33.11,29.34,72.67,1.0,128.08,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-16,11.14,40.16,29.1,70.86,1.63,168.2,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-17,8.99,23.9,28.87,71.83,0.94,232.65,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-18,10.81,27.07,29.76,69.55,0.32,279.6,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-19,8.38,33.19,30.88,66.0,0.25,173.83,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-20,18.4,51.78,29.46,73.98,0.31,178.94,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-21,36.51,84.95,31.09,71.72,0.37,117.05,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-22,31.9,76.15,31.12,69.4,0.69,143.08,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-23,16.9,50.03,30.87,66.21,1.56,198.54,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-24,14.09,41.61,29.61,69.5,0.81,229.89,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-25,23.79,67.66,29.77,67.59,0.33,209.63,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-26,21.29,65.65,30.64,67.31,0.23,176.31,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-27,20.86,75.58,30.75,66.87,0.26,181.45,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-28,27.31,118.58,30.72,63.95,0.26,220.6,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-29,31.0,106.42,30.4,64.31,0.38,210.01,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-30,33.32,78.04,29.75,68.46,0.38,234.21,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-08-31,29.69,79.17,31.04,62.96,0.27,203.85,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-01,30.53,66.33,32.29,60.66,0.24,190.06,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-02,23.85,62.43,29.2,59.58,0.27,227.95,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-03,20.17,70.09,30.86,57.19,0.3,186.58,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-04,11.75,46.08,31.92,55.59,0.24,303.75,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-05,16.17,58.46,30.81,56.79,0.23,214.29,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-06,22.79,83.75,31.54,57.7,0.35,150.14,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-07,34.04,98.46,32.22,59.1,0.41,96.32,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-08,54.92,133.88,32.19,59.8,0.61,134.84,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-09,54.58,120.67,32.32,60.9,0.52,171.72,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-10,42.58,84.12,31.76,64.44,0.61,195.04,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-11,26.33,70.0,31.85,60.62,0.72,190.63,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-12,18.65,61.07,31.62,57.79,0.88,173.13,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-13,12.15,40.99,30.27,64.07,0.84,150.25,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-14,10.48,33.23,29.56,65.82,0.98,148.02,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-15,13.06,26.53,28.2,77.14,1.32,106.48,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-16,7.39,16.19,27.45,80.31,1.0,119.66,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-17,28.26,75.29,29.84,68.94,0.42,148.54,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-18,35.99,92.68,29.86,66.63,0.44,154.48,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-19,51.97,134.33,29.3,65.78,0.61,140.3,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-20,46.09,91.26,28.64,70.9,0.41,138.8,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-21,37.77,63.65,27.65,76.83,0.49,146.72,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-22,16.95,32.52,26.76,80.77,1.01,109.65,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-23,15.15,19.43,26.36,83.83,0.87,110.91,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-24,16.23,26.57,26.5,83.82,0.95,188.86,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-25,10.42,25.95,27.98,74.18,0.4,184.56,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-26,43.16,81.01,28.43,74.0,0.29,86.83,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-27,30.23,78.15,29.31,66.9,0.33,151.34,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-28,32.89,82.58,30.15,61.32,0.34,140.86,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-29,58.38,112.64,29.12,64.67,0.51,78.36,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-09-30,64.37,109.83,29.01,69.25,0.27,159.42,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-01,67.47,123.52,29.08,67.35,0.23,96.57,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-02,59.86,121.7,28.85,65.37,0.35,34.75,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-03,30.62,80.95,28.36,64.08,0.23,176.66,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-04,46.18,111.77,28.42,67.35,0.29,154.51,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-05,70.54,132.26,29.22,63.52,0.38,103.98,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-06,9.51,33.45,27.34,71.27,0.83,196.95,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-07,10.45,22.75,26.74,75.95,0.82,162.57,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-08,7.87,13.29,25.37,83.58,0.95,167.13,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-09,5.59,8.75,25.81,83.42,1.01,134.46,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-10,10.95,20.33,25.69,83.06,0.74,159.97,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-11,16.06,29.17,27.34,74.04,0.24,195.21,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-12,40.79,61.29,26.57,74.13,0.23,182.02,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-13,39.39,69.11,26.18,70.19,0.25,209.17,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-14,58.2,122.31,26.49,70.42,0.29,195.75,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-15,71.0,132.92,27.07,70.98,0.27,208.32,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-16,73.8,130.51,27.25,68.62,0.24,205.5,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-17,83.8,155.88,25.85,70.73,0.26,220.68,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-18,75.18,152.78,26.2,63.71,0.32,195.2,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-19,66.48,176.24,26.91,58.93,0.38,191.89,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-20,64.87,162.43,27.89,59.52,0.37,189.83,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-21,86.41,176.39,28.6,64.94,0.32,152.63,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-22,97.32,208.03,27.81,66.62,0.29,160.73,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-23,103.18,168.41,26.49,65.12,0.26,185.91,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-24,125.97,183.15,25.07,61.91,0.28,200.18,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-25,105.23,169.31,24.31,60.3,0.33,191.79,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-26,116.67,189.61,25.01,62.21,0.3,204.19,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-27,155.43,244.67,25.02,62.07,0.31,177.05,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-28,174.17,286.91,25.27,62.46,0.37,179.81,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-29,184.51,293.74,24.59,64.22,0.25,184.65,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-30,174.12,276.5,24.4,63.81,0.25,185.93,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-10-31,214.24,314.98,24.36,65.22,0.26,205.19,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-01,188.74,302.57,25.53,59.89,0.37,205.75,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-02,175.29,286.9,25.15,62.72,0.27,196.12,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-03,368.34,458.26,23.6,71.14,0.25,253.96,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-04,345.94,460.97,25.39,66.28,0.44,151.11,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-05,199.32,292.25,25.72,69.23,0.71,180.18,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-06,160.55,252.88,25.9,66.35,0.51,206.33,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-07,159.86,260.44,25.95,61.3,0.44,173.65,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-08,216.53,307.64,24.88,65.0,0.47,128.41,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-09,76.26,137.43,24.81,59.78,0.4,168.58,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-10,115.39,176.77,24.61,63.53,0.35,97.64,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-11,258.11,321.71,23.35,62.96,0.29,228.71,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-12,153.03,204.67,22.59,58.85,0.29,223.12,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-13,119.94,178.64,22.44,60.95,0.28,198.89,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-14,120.17,198.58,24.22,57.75,0.45,176.54,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-15,91.84,156.71,23.59,59.13,0.26,205.36,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-16,120.92,176.32,22.11,60.76,0.31,154.23,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-17,128.21,181.15,20.53,63.72,0.28,233.28,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-18,113.19,211.74,20.78,60.02,0.3,231.34,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-19,120.51,192.55,20.95,59.97,0.24,213.29,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-20,164.96,249.07,21.12,61.94,0.28,247.33,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-21,131.78,209.34,21.13,62.86,0.23,271.61,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-22,100.3,167.57,20.81,62.14,0.25,259.82,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-23,85.13,149.78,20.26,59.84,0.28,282.33,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-24,83.29,143.58,20.7,59.5,0.25,275.43,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-25,121.02,194.69,21.05,59.27,0.24,158.25,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-26,163.44,280.11,20.61,63.31,0.24,269.47,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-27,127.05,204.51,20.43,66.33,0.23,243.68,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-28,165.0,228.0,19.34,73.62,0.22,212.99,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-29,154.7,220.76,20.24,68.82,0.2,251.49,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-11-30,157.97,240.15,20.53,70.08,0.21,309.21,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-12-01,156.97,219.65,20.26,71.47,0.22,292.89,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-12-02,162.17,225.23,20.04,73.18,0.25,260.56,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
najafgarh,Najafgarh,2022,2022-12-03,197.65,264.82,22.74,65.8,0.25,184.84,"raw_data_data_najafgarh,_delhi_-_dpcc_1D_22.csv"
